titulo_id,pedido_id,cliente_id,razao_social,data_emissao,data_vencimento,data_pagamento,valor_titulo,valor_pago,status,dias_atraso,forma_pagamento
REC-65936,PED-111873,AUR-0217,Marcos Pereira Comércio Elétrico Ltda,2025-10-31,2025-11-15,2025-11-17,2964.81,2964.81,Pago,2,Boleto
REC-65937,PED-111874,AUR-0082,Roberto Fernandes Construções Ltda,2025-10-31,2025-10-31,2025-11-26,347.05,347.05,Pago,26,PIX
REC-65938,PED-111875,AUR-0373,Patrícia Fernandes Materiais Elétricos Ltda,2025-10-31,2025-11-28,2025-12-03,876.43,876.43,Pago,5,Cartão
REC-65939,PED-111875,AUR-0373,Patrícia Fernandes Materiais Elétricos Ltda,2025-10-31,2025-11-15,2025-11-17,368.74,368.74,Pago,2,Cartão
REC-65940,PED-111876,AUR-0316,Fernando Costa Materiais Elétricos Ltda,2025-10-31,2025-11-30,,1094.52,0,Vencido,31,Boleto
REC-65941,PED-111876,AUR-0316,Fernando Costa Materiais Elétricos Ltda,2025-10-31,2025-11-30,,178.33,0,Vencido,31,Boleto
REC-65942,PED-111876,AUR-0316,Fernando Costa Materiais Elétricos Ltda,2025-10-31,2025-12-15,,1296.83,0,Vencido,16,Boleto
REC-65943,PED-111876,AUR-0316,Fernando Costa Materiais Elétricos Ltda,2025-10-31,2025-12-15,,233.68,0,Vencido,16,Boleto
REC-65944,PED-111877,AUR-0246,Juliana Fernandes Instaladora Ltda,2025-10-31,2025-11-15,2025-11-17,686.38,686.38,Pago,2,Boleto
REC-65945,PED-111877,AUR-0246,Juliana Fernandes Instaladora Ltda,2025-10-31,2025-11-30,2025-12-09,1421.66,1421.66,Pago,9,PIX
REC-65946,PED-111877,AUR-0246,Juliana Fernandes Instaladora Ltda,2025-10-31,2025-11-28,2025-12-01,421.39,421.39,Pago,3,PIX
REC-65947,PED-111877,AUR-0246,Juliana Fernandes Instaladora Ltda,2025-10-31,2025-11-28,,1379.18,0,Vencido,33,Cartão
REC-65948,PED-111878,AUR-0029,Ricardo Santos Construções Ltda,2025-10-31,2025-12-15,2025-12-13,1045.24,1045.24,Pago,0,Boleto
REC-65949,PED-111878,AUR-0029,Ricardo Santos Construções Ltda,2025-10-31,2025-11-30,,91.41,45.705,Renegociado,0,Boleto
REC-65950,PED-111878,AUR-0029,Ricardo Santos Construções Ltda,2025-10-31,2025-12-15,2025-12-17,140.09,140.09,Pago,2,PIX
REC-65951,PED-111879,AUR-0213,Vanessa Costa Engenharia Ltda,2025-10-31,2025-11-15,,1309.28,654.64,Renegociado,0,PIX
REC-65952,PED-111879,AUR-0213,Vanessa Costa Engenharia Ltda,2025-10-31,2025-10-31,2025-10-31,289.71,289.71,Pago,0,Boleto
REC-65953,PED-111879,AUR-0213,Vanessa Costa Engenharia Ltda,2025-10-31,2025-11-28,2025-11-30,442.64,442.64,Pago,2,Cartão
REC-65954,PED-111879,AUR-0213,Vanessa Costa Engenharia Ltda,2025-10-31,2025-11-15,,826.24,413.12,Renegociado,0,Cartão
REC-65955,PED-111879,AUR-0213,Vanessa Costa Engenharia Ltda,2025-10-31,2025-10-31,2025-11-12,1388.83,1388.83,Pago,12,Cartão
REC-65956,PED-111880,AUR-0080,Roberto Costa Engenharia Ltda,2025-10-31,2025-11-15,2025-11-19,570.94,570.94,Pago,4,PIX
REC-65957,PED-111880,AUR-0080,Roberto Costa Engenharia Ltda,2025-10-31,2025-11-28,2025-12-31,3205.51,3205.51,Pago,33,Boleto
REC-65958,PED-111881,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-10-31,2025-11-15,2025-11-20,145.38,145.38,Pago,5,PIX
REC-65959,PED-111882,AUR-0215,Eduardo Almeida Materiais Elétricos Ltda,2025-10-31,2025-11-30,,774.5,0,Vencido,31,Cartão
REC-65960,PED-111882,AUR-0215,Eduardo Almeida Materiais Elétricos Ltda,2025-10-31,2025-11-30,,2494.26,0,Vencido,31,PIX
REC-65961,PED-111882,AUR-0215,Eduardo Almeida Materiais Elétricos Ltda,2025-10-31,2025-10-31,2025-10-30,285.61,285.61,Pago,0,Cartão
REC-65962,PED-111883,AUR-0275,Fernando Santos Construções Ltda,2025-10-31,2025-12-15,2025-12-17,271.25,271.25,Pago,2,Boleto
REC-65963,PED-111883,AUR-0275,Fernando Santos Construções Ltda,2025-10-31,2025-12-15,2025-12-14,5711.55,5711.55,Pago,0,Boleto
REC-65964,PED-111884,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,2025-10-31,2025-11-15,2025-11-18,872.23,872.23,Pago,3,PIX
REC-65965,PED-111884,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,2025-10-31,2025-11-28,2025-11-29,1700.67,1700.67,Pago,1,Cartão
REC-65966,PED-111885,AUR-0274,Vanessa Costa Instaladora Ltda,2025-10-31,2025-10-31,2025-12-08,281.25,281.25,Pago,38,PIX
REC-65967,PED-111885,AUR-0274,Vanessa Costa Instaladora Ltda,2025-10-31,2025-11-15,2025-11-17,74.39,74.39,Pago,2,Boleto
REC-65968,PED-111885,AUR-0274,Vanessa Costa Instaladora Ltda,2025-10-31,2025-11-30,2025-12-04,639.35,639.35,Pago,4,PIX
REC-65969,PED-111886,AUR-0287,Marcos Fernandes Comércio Elétrico Ltda,2025-10-31,2025-11-30,2025-12-04,852.02,852.02,Pago,4,Boleto
REC-65970,PED-111886,AUR-0287,Marcos Fernandes Comércio Elétrico Ltda,2025-10-31,2025-11-30,,109.35,0,Vencido,31,PIX
REC-65971,PED-111887,AUR-0195,Camila Santos Materiais Elétricos Ltda,2025-10-31,2025-11-28,2025-11-27,383.31,383.31,Pago,0,PIX
REC-65972,PED-111887,AUR-0195,Camila Santos Materiais Elétricos Ltda,2025-10-31,2025-11-15,2025-12-29,2974.53,2974.53,Pago,44,Boleto
REC-65973,PED-111888,AUR-0030,GoodTech Automação Ltda,2025-10-31,2025-11-30,2025-12-01,1288.29,1288.29,Pago,1,Boleto
REC-65974,PED-111888,AUR-0030,GoodTech Automação Ltda,2025-10-31,2025-11-28,2025-12-03,41.74,41.74,Pago,5,Boleto
REC-65975,PED-111888,AUR-0030,GoodTech Automação Ltda,2025-10-31,2025-11-28,2025-12-03,353.51,353.51,Pago,5,Boleto
REC-65976,PED-111888,AUR-0030,GoodTech Automação Ltda,2025-10-31,2025-11-30,2025-12-04,638.83,638.83,Pago,4,Cartão
REC-65977,PED-111888,AUR-0030,GoodTech Automação Ltda,2025-10-31,2025-11-28,2025-11-27,454.52,454.52,Pago,0,Cartão
REC-65978,PED-111889,AUR-0243,Eduardo Almeida Comércio Elétrico Ltda,2025-10-31,2025-10-31,2025-12-10,1720.96,1720.96,Pago,40,Cartão
REC-65979,PED-111889,AUR-0243,Eduardo Almeida Comércio Elétrico Ltda,2025-10-31,2025-11-30,,1788.16,894.08,Renegociado,0,PIX
REC-65980,PED-111889,AUR-0243,Eduardo Almeida Comércio Elétrico Ltda,2025-10-31,2025-11-15,2025-11-15,1955.98,1955.98,Pago,0,Cartão
REC-65981,PED-111890,AUR-0024,Marcos Costa Construções Ltda,2025-10-31,2025-11-30,2025-12-01,2196.51,2196.51,Pago,1,PIX
REC-65982,PED-111891,AUR-0002,Vipar Engenharia EIRELI,2025-10-31,2025-10-31,2025-11-01,368.43,368.43,Pago,1,Boleto
REC-65983,PED-111891,AUR-0002,Vipar Engenharia EIRELI,2025-10-31,2025-11-28,2025-11-30,3433.24,3433.24,Pago,2,PIX
REC-65984,PED-111892,AUR-0189,Eduardo Oliveira Engenharia Ltda,2025-10-31,2025-12-15,2025-12-15,1647.37,1647.37,Pago,0,Boleto
REC-65985,PED-111892,AUR-0189,Eduardo Oliveira Engenharia Ltda,2025-10-31,2025-12-30,2025-12-31,1742.41,1742.41,Pago,1,PIX
REC-65986,PED-111892,AUR-0189,Eduardo Oliveira Engenharia Ltda,2025-10-31,2025-12-15,,136.95,0,Vencido,16,Boleto
REC-65987,PED-111893,AUR-0310,Patrícia Silva Engenharia Ltda,2025-10-31,2025-11-28,2025-11-27,971.98,971.98,Pago,0,PIX
REC-65988,PED-111893,AUR-0310,Patrícia Silva Engenharia Ltda,2025-10-31,2025-11-28,2025-11-26,1446.42,1446.42,Pago,0,Boleto
REC-65989,PED-111893,AUR-0310,Patrícia Silva Engenharia Ltda,2025-10-31,2025-11-30,,186.41,93.205,Renegociado,0,Cartão
REC-65990,PED-111894,AUR-0375,Eduardo Pereira Engenharia Ltda,2025-10-31,2025-11-30,2025-11-30,112.54,112.54,Pago,0,PIX
REC-65991,PED-111895,AUR-0181,Camila Fernandes Construções Ltda,2025-10-31,2025-11-28,2025-11-27,238.57,238.57,Pago,0,Boleto
REC-65992,PED-111896,AUR-0001,Vipar Engenharia Ltda,2025-10-31,2025-12-30,,3800.25,0,Vencido,1,Boleto
REC-65993,PED-111896,AUR-0001,Vipar Engenharia Ltda,2025-10-31,2025-12-15,2025-12-15,3119.27,3119.27,Pago,0,Boleto
REC-65994,PED-111896,AUR-0001,Vipar Engenharia Ltda,2025-10-31,2026-01-14,,841.28,0,A Vencer,0,Boleto
REC-65995,PED-111896,AUR-0001,Vipar Engenharia Ltda,2025-10-31,2025-12-30,,2309.42,1154.71,Renegociado,0,Boleto
REC-65996,PED-111897,AUR-0252,Patrícia Pereira Construções Ltda,2025-10-31,2025-11-28,2025-11-27,467.6,467.6,Pago,0,Cartão
REC-65997,PED-111897,AUR-0252,Patrícia Pereira Construções Ltda,2025-10-31,2025-10-31,2025-11-03,568.5,568.5,Pago,3,PIX
REC-65998,PED-111898,AUR-0355,Juliana Pereira Engenharia Ltda,2025-10-31,2025-11-15,2025-12-11,362.1,362.1,Pago,26,PIX
REC-65999,PED-111899,AUR-0032,Juliana Oliveira Engenharia Ltda,2025-10-31,2025-11-15,2025-11-19,2190.91,2190.91,Pago,4,Boleto
REC-66000,PED-111899,AUR-0032,Juliana Oliveira Engenharia Ltda,2025-10-31,2025-11-15,2025-11-15,1137.29,1137.29,Pago,0,Boleto
REC-66001,PED-111900,AUR-0009,Plaza Empreendimentos & Cia,2025-10-31,2025-12-15,,838.44,419.22,Renegociado,0,PIX
REC-66002,PED-111900,AUR-0009,Plaza Empreendimentos & Cia,2025-10-31,2025-11-30,2025-12-01,104.77,104.77,Pago,1,PIX
REC-66003,PED-111900,AUR-0009,Plaza Empreendimentos & Cia,2025-10-31,2025-12-15,2025-12-17,2564.81,2564.81,Pago,2,Boleto
REC-66004,PED-111900,AUR-0009,Plaza Empreendimentos & Cia,2025-10-31,2025-11-30,2025-12-05,788.97,788.97,Pago,5,Boleto
REC-66005,PED-111900,AUR-0009,Plaza Empreendimentos & Cia,2025-10-31,2025-12-15,,1705.22,0,Vencido,16,Boleto
REC-66006,PED-111901,AUR-0001,Vipar Engenharia Ltda,2025-10-31,2026-01-14,2025-12-31,2993.02,2993.02,Pago,0,Boleto
REC-66007,PED-111901,AUR-0001,Vipar Engenharia Ltda,2025-10-31,2025-12-30,2025-12-28,11303.11,11303.11,Pago,0,Boleto
REC-66008,PED-111902,AUR-0341,Ricardo Almeida Construções Ltda,2025-10-31,2025-11-15,2025-11-13,2675.0,2675.0,Pago,0,PIX
REC-66009,PED-111903,AUR-0132,Ana Santos Instaladora Ltda,2025-11-03,2025-12-03,2025-12-03,104.67,104.67,Pago,0,PIX
REC-66010,PED-111903,AUR-0132,Ana Santos Instaladora Ltda,2025-11-03,2025-12-01,2025-12-18,4302.35,4302.35,Pago,17,Boleto
REC-66011,PED-111903,AUR-0132,Ana Santos Instaladora Ltda,2025-11-03,2025-11-03,2025-11-07,1078.13,1078.13,Pago,4,PIX
REC-66012,PED-111903,AUR-0132,Ana Santos Instaladora Ltda,2025-11-03,2025-11-18,2025-12-20,686.9,686.9,Pago,32,Cartão
REC-66013,PED-111903,AUR-0132,Ana Santos Instaladora Ltda,2025-11-03,2025-11-03,2025-11-03,17.7,17.7,Pago,0,Boleto
REC-66014,PED-111904,AUR-0192,Vanessa Pereira Engenharia Ltda,2025-11-03,2025-12-18,,2114.72,0,Vencido,13,PIX
REC-66015,PED-111904,AUR-0192,Vanessa Pereira Engenharia Ltda,2025-11-03,2025-12-18,2025-12-21,1029.16,1029.16,Pago,3,Boleto
REC-66016,PED-111904,AUR-0192,Vanessa Pereira Engenharia Ltda,2025-11-03,2025-12-03,2025-12-03,243.98,243.98,Pago,0,Boleto
REC-66017,PED-111905,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-01-02,,13221.45,0,A Vencer,0,Boleto
REC-66018,PED-111905,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-01-02,2025-12-31,16847.07,16847.07,Pago,0,Boleto
REC-66019,PED-111906,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-01-02,,11578.57,5789.285,Renegociado,0,Boleto
REC-66020,PED-111906,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-02-01,2025-12-31,5982.12,5982.12,Pago,0,Boleto
REC-66021,PED-111906,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-01-02,,9657.42,0,A Vencer,0,Boleto
REC-66022,PED-111906,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-01-17,2025-12-31,18279.94,18279.94,Pago,0,Boleto
REC-66023,PED-111907,AUR-0290,Vanessa Oliveira Materiais Elétricos Ltda,2025-11-03,2025-11-03,,1274.47,637.235,Renegociado,0,Boleto
REC-66024,PED-111908,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2025-12-18,2025-12-23,10901.73,10901.73,Pago,5,Boleto
REC-66025,PED-111908,AUR-0001,Vipar Engenharia Ltda,2025-11-03,2026-01-02,2025-12-31,57410.7,57410.7,Pago,0,Boleto
REC-66026,PED-111909,AUR-0377,Vanessa Costa Materiais Elétricos Ltda,2025-11-03,2025-12-03,2025-12-04,206.69,206.69,Pago,1,Boleto
REC-66027,PED-111910,AUR-0239,Fernando Oliveira Instaladora Ltda,2025-11-03,2026-01-02,2025-12-31,5290.87,5290.87,Pago,0,PIX
REC-66028,PED-111910,AUR-0239,Fernando Oliveira Instaladora Ltda,2025-11-03,2026-01-02,,99.98,0,A Vencer,0,Boleto
REC-66029,PED-111910,AUR-0239,Fernando Oliveira Instaladora Ltda,2025-11-03,2025-12-18,,273.29,136.645,Renegociado,0,PIX
REC-66030,PED-111910,AUR-0239,Fernando Oliveira Instaladora Ltda,2025-11-03,2025-12-03,,291.62,0,Vencido,28,Boleto
REC-66031,PED-111910,AUR-0239,Fernando Oliveira Instaladora Ltda,2025-11-03,2026-01-02,,1508.09,0,A Vencer,0,PIX
REC-66032,PED-111911,AUR-0254,Patrícia Costa Comércio Elétrico Ltda,2025-11-03,2025-12-03,2025-12-08,146.27,146.27,Pago,5,Boleto
REC-66033,PED-111911,AUR-0254,Patrícia Costa Comércio Elétrico Ltda,2025-11-03,2025-12-18,,409.94,0,Vencido,13,Boleto
REC-66034,PED-111912,AUR-0073,Fernando Fernandes Construções Ltda,2025-11-03,2025-12-01,,421.85,0,Vencido,30,Boleto
REC-66035,PED-111912,AUR-0073,Fernando Fernandes Construções Ltda,2025-11-03,2025-12-03,,2399.97,0,Vencido,28,Cartão
REC-66036,PED-111912,AUR-0073,Fernando Fernandes Construções Ltda,2025-11-03,2025-11-03,2025-11-09,840.66,840.66,Pago,6,PIX
REC-66037,PED-111913,AUR-0255,Camila Silva Engenharia Ltda,2025-11-03,2025-12-03,2025-12-19,2267.77,2267.77,Pago,16,Boleto
REC-66038,PED-111913,AUR-0255,Camila Silva Engenharia Ltda,2025-11-03,2025-11-18,2025-12-20,1928.72,1928.72,Pago,32,Cartão
REC-66039,PED-111913,AUR-0255,Camila Silva Engenharia Ltda,2025-11-03,2025-12-03,,343.77,0,Vencido,28,PIX
REC-66040,PED-111914,AUR-0214,Juliana Santos Engenharia Ltda,2025-11-03,2025-12-18,,649.15,0,Vencido,13,Boleto
REC-66041,PED-111914,AUR-0214,Juliana Santos Engenharia Ltda,2025-11-03,2026-01-02,,679.84,0,A Vencer,0,PIX
REC-66042,PED-111915,AUR-0170,Ana Almeida Construções Ltda,2025-11-03,2025-12-03,2025-12-01,965.23,965.23,Pago,0,PIX
REC-66043,PED-111916,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,2025-11-03,2025-12-01,,1557.36,0,Vencido,30,PIX
REC-66044,PED-111916,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,2025-11-03,2025-12-03,2025-12-07,200.43,200.43,Pago,4,Boleto
REC-66045,PED-111917,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,2025-11-03,2025-12-01,,598.27,0,Vencido,30,Cartão
REC-66046,PED-111917,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,2025-11-03,2025-11-18,2025-11-17,1026.66,1026.66,Pago,0,PIX
REC-66047,PED-111917,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,2025-11-03,2025-11-18,,85.12,0,Vencido,43,Cartão
REC-66048,PED-111918,AUR-0158,Juliana Costa Engenharia Ltda,2025-11-03,2025-11-18,2025-12-21,351.77,351.77,Pago,33,PIX
REC-66049,PED-111918,AUR-0158,Juliana Costa Engenharia Ltda,2025-11-03,2025-12-03,2025-12-09,1050.6,1050.6,Pago,6,Cartão
REC-66050,PED-111918,AUR-0158,Juliana Costa Engenharia Ltda,2025-11-03,2025-12-03,2025-12-01,759.88,759.88,Pago,0,Cartão
REC-66051,PED-111918,AUR-0158,Juliana Costa Engenharia Ltda,2025-11-03,2025-12-01,2025-12-03,1940.98,1940.98,Pago,2,Cartão
REC-66052,PED-111919,AUR-0091,Patrícia Silva Materiais Elétricos Ltda,2025-11-03,2025-12-03,,542.32,0,Vencido,28,Cartão
REC-66053,PED-111919,AUR-0091,Patrícia Silva Materiais Elétricos Ltda,2025-11-03,2025-11-18,2025-11-17,1114.65,1114.65,Pago,0,PIX
REC-66054,PED-111919,AUR-0091,Patrícia Silva Materiais Elétricos Ltda,2025-11-03,2025-11-03,2025-11-19,1736.43,1736.43,Pago,16,Boleto
REC-66055,PED-111919,AUR-0091,Patrícia Silva Materiais Elétricos Ltda,2025-11-03,2025-12-01,2025-11-30,1277.96,1277.96,Pago,0,Boleto
REC-66056,PED-111920,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-11-03,2025-12-18,,103.43,0,Vencido,13,PIX
REC-66057,PED-111921,AUR-0205,Marcos Fernandes Materiais Elétricos Ltda,2025-11-03,2025-12-03,2025-12-06,124.25,124.25,Pago,3,Cartão
REC-66058,PED-111922,AUR-0068,Camila Costa Construções Ltda,2025-11-03,2025-12-01,2025-12-03,1168.68,1168.68,Pago,2,Boleto
REC-66059,PED-111922,AUR-0068,Camila Costa Construções Ltda,2025-11-03,2025-12-03,2025-12-07,189.72,189.72,Pago,4,Cartão
REC-66060,PED-111923,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-11-04,2025-12-19,,1506.7,0,Vencido,12,Boleto
REC-66061,PED-111923,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-11-04,2025-12-19,2025-12-17,2887.82,2887.82,Pago,0,Boleto
REC-66062,PED-111924,AUR-0065,Roberto Fernandes Engenharia Ltda,2025-11-04,2025-12-04,2025-12-24,1514.81,1514.81,Pago,20,Boleto
REC-66063,PED-111924,AUR-0065,Roberto Fernandes Engenharia Ltda,2025-11-04,2025-11-19,2025-11-23,388.66,388.66,Pago,4,Cartão
REC-66064,PED-111924,AUR-0065,Roberto Fernandes Engenharia Ltda,2025-11-04,2025-12-02,2025-12-04,1501.75,1501.75,Pago,2,Cartão
REC-66065,PED-111924,AUR-0065,Roberto Fernandes Engenharia Ltda,2025-11-04,2025-11-19,,701.8,350.9,Renegociado,0,Cartão
REC-66066,PED-111924,AUR-0065,Roberto Fernandes Engenharia Ltda,2025-11-04,2025-11-19,2025-11-22,886.19,886.19,Pago,3,Cartão
REC-66067,PED-111925,AUR-0150,Camila Santos Materiais Elétricos Ltda,2025-11-04,2025-12-02,,1156.56,0,Vencido,29,Cartão
REC-66068,PED-111925,AUR-0150,Camila Santos Materiais Elétricos Ltda,2025-11-04,2025-12-02,,2020.38,1010.19,Renegociado,0,Boleto
REC-66069,PED-111926,AUR-0114,Eduardo Almeida Instaladora Ltda,2025-11-04,2025-12-02,2025-12-03,8.55,8.55,Pago,1,Cartão
REC-66070,PED-111926,AUR-0114,Eduardo Almeida Instaladora Ltda,2025-11-04,2025-11-04,,972.94,0,Vencido,57,Cartão
REC-66071,PED-111926,AUR-0114,Eduardo Almeida Instaladora Ltda,2025-11-04,2025-12-02,,143.79,0,Vencido,29,PIX
REC-66072,PED-111926,AUR-0114,Eduardo Almeida Instaladora Ltda,2025-11-04,2025-11-04,2025-11-03,109.06,109.06,Pago,0,Cartão
REC-66073,PED-111927,AUR-0077,Fernando Fernandes Comércio Elétrico Ltda,2025-11-04,2025-12-04,2025-12-07,68.14,68.14,Pago,3,Boleto
REC-66074,PED-111927,AUR-0077,Fernando Fernandes Comércio Elétrico Ltda,2025-11-04,2025-11-04,2025-11-05,862.79,862.79,Pago,1,Cartão
REC-66075,PED-111928,AUR-0266,Camila Fernandes Materiais Elétricos Ltda,2025-11-04,2025-12-02,2025-12-07,3078.97,3078.97,Pago,5,Boleto
REC-66076,PED-111928,AUR-0266,Camila Fernandes Materiais Elétricos Ltda,2025-11-04,2025-12-04,,266.72,0,Vencido,27,Cartão
REC-66077,PED-111928,AUR-0266,Camila Fernandes Materiais Elétricos Ltda,2025-11-04,2025-11-19,2025-11-24,689.6,689.6,Pago,5,Boleto
REC-66078,PED-111930,AUR-0329,Ana Oliveira Construções Ltda,2025-11-04,2025-12-02,2025-12-02,164.32,164.32,Pago,0,Boleto
REC-66079,PED-111931,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,2025-11-04,2025-12-19,2025-12-19,5226.33,5226.33,Pago,0,Boleto
REC-66080,PED-111931,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,2025-11-04,2025-12-04,2025-12-08,75.34,75.34,Pago,4,Boleto
REC-66081,PED-111931,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,2025-11-04,2026-01-03,,1490.21,745.105,Renegociado,0,Boleto
REC-66082,PED-111932,AUR-0259,Ana Pereira Engenharia Ltda,2025-11-04,2025-12-02,2025-12-01,152.14,152.14,Pago,0,Boleto
REC-66083,PED-111932,AUR-0259,Ana Pereira Engenharia Ltda,2025-11-04,2025-11-19,2025-11-18,130.49,130.49,Pago,0,Boleto
REC-66084,PED-111932,AUR-0259,Ana Pereira Engenharia Ltda,2025-11-04,2025-12-02,,392.75,0,Vencido,29,PIX
REC-66085,PED-111932,AUR-0259,Ana Pereira Engenharia Ltda,2025-11-04,2025-11-04,2025-11-06,586.68,586.68,Pago,2,PIX
REC-66086,PED-111932,AUR-0259,Ana Pereira Engenharia Ltda,2025-11-04,2025-12-02,2025-12-06,516.63,516.63,Pago,4,PIX
REC-66087,PED-111933,AUR-0032,Juliana Oliveira Engenharia Ltda,2025-11-04,2025-11-19,2025-11-20,302.74,302.74,Pago,1,Boleto
REC-66088,PED-111933,AUR-0032,Juliana Oliveira Engenharia Ltda,2025-11-04,2025-11-19,2025-11-20,838.51,838.51,Pago,1,PIX
REC-66089,PED-111933,AUR-0032,Juliana Oliveira Engenharia Ltda,2025-11-04,2025-12-02,,300.96,0,Vencido,29,Boleto
REC-66090,PED-111934,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,2025-11-04,2025-12-02,2025-12-04,2074.66,2074.66,Pago,2,PIX
REC-66091,PED-111934,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,2025-11-04,2025-12-04,,169.08,0,Vencido,27,Boleto
REC-66092,PED-111935,AUR-0156,Ana Pereira Comércio Elétrico Ltda,2025-11-04,2025-11-19,2025-11-23,120.08,120.08,Pago,4,PIX
REC-66093,PED-111935,AUR-0156,Ana Pereira Comércio Elétrico Ltda,2025-11-04,2025-12-04,2025-12-05,7039.17,7039.17,Pago,1,Boleto
REC-66094,PED-111935,AUR-0156,Ana Pereira Comércio Elétrico Ltda,2025-11-04,2025-11-19,2025-11-24,282.26,282.26,Pago,5,PIX
REC-66095,PED-111936,AUR-0260,Camila Almeida Construções Ltda,2025-11-04,2025-12-04,,2388.71,0,Vencido,27,Cartão
REC-66096,PED-111936,AUR-0260,Camila Almeida Construções Ltda,2025-11-04,2025-11-19,2025-11-18,2052.12,2052.12,Pago,0,Boleto
REC-66097,PED-111937,AUR-0327,Vanessa Silva Engenharia Ltda,2025-11-04,2025-12-04,2025-12-02,54.09,54.09,Pago,0,Boleto
REC-66098,PED-111937,AUR-0327,Vanessa Silva Engenharia Ltda,2025-11-04,2025-11-19,2025-11-20,1233.18,1233.18,Pago,1,Boleto
REC-66099,PED-111938,AUR-0183,Vanessa Pereira Instaladora Ltda,2025-11-04,2025-12-04,2025-12-06,380.68,380.68,Pago,2,PIX
REC-66100,PED-111938,AUR-0183,Vanessa Pereira Instaladora Ltda,2025-11-04,2025-11-19,,681.22,0,Vencido,42,Cartão
REC-66101,PED-111938,AUR-0183,Vanessa Pereira Instaladora Ltda,2025-11-04,2025-12-04,,849.65,0,Vencido,27,PIX
REC-66102,PED-111939,AUR-0172,Vanessa Almeida Engenharia Ltda,2025-11-04,2025-12-02,2025-12-04,1607.5,1607.5,Pago,2,Boleto
REC-66103,PED-111939,AUR-0172,Vanessa Almeida Engenharia Ltda,2025-11-04,2025-11-19,2025-11-20,112.53,112.53,Pago,1,PIX
REC-66104,PED-111940,AUR-0047,Juliana Almeida Materiais Elétricos Ltda,2025-11-04,2025-12-04,2025-12-05,1527.62,1527.62,Pago,1,PIX
REC-66105,PED-111942,AUR-0114,Eduardo Almeida Instaladora Ltda,2025-11-04,2025-12-02,2025-12-03,75.16,75.16,Pago,1,Boleto
REC-66106,PED-111942,AUR-0114,Eduardo Almeida Instaladora Ltda,2025-11-04,2025-12-02,2025-12-03,102.92,102.92,Pago,1,Cartão
REC-66107,PED-111943,AUR-0262,Ana Almeida Instaladora Ltda,2025-11-04,2025-12-04,2025-12-05,842.64,842.64,Pago,1,Boleto
REC-66108,PED-111943,AUR-0262,Ana Almeida Instaladora Ltda,2025-11-04,2025-12-19,2025-12-21,1151.71,1151.71,Pago,2,Boleto
REC-66109,PED-111943,AUR-0262,Ana Almeida Instaladora Ltda,2025-11-04,2025-12-19,,539.47,0,Vencido,12,Boleto
REC-66110,PED-111943,AUR-0262,Ana Almeida Instaladora Ltda,2025-11-04,2025-12-04,2025-12-09,778.61,778.61,Pago,5,Boleto
REC-66111,PED-111943,AUR-0262,Ana Almeida Instaladora Ltda,2025-11-04,2025-12-04,,3478.68,0,Vencido,27,Boleto
REC-66112,PED-111944,AUR-0054,Vanessa Almeida Instaladora Ltda,2025-11-04,2025-12-04,2025-12-06,628.21,628.21,Pago,2,PIX
REC-66113,PED-111944,AUR-0054,Vanessa Almeida Instaladora Ltda,2025-11-04,2025-12-02,2025-12-03,216.01,216.01,Pago,1,PIX
REC-66114,PED-111945,AUR-0150,Camila Santos Materiais Elétricos Ltda,2025-11-04,2025-11-19,2025-11-22,6759.78,6759.78,Pago,3,PIX
REC-66115,PED-111945,AUR-0150,Camila Santos Materiais Elétricos Ltda,2025-11-04,2025-11-19,2025-12-22,628.49,628.49,Pago,33,Boleto
REC-66116,PED-111946,AUR-0277,Camila Santos Engenharia Ltda,2025-11-04,2025-12-04,2025-12-05,2044.74,2044.74,Pago,1,Cartão
REC-66117,PED-111946,AUR-0277,Camila Santos Engenharia Ltda,2025-11-04,2025-11-04,2025-12-10,966.44,966.44,Pago,36,Boleto
